Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_50pg_S1-A4_1_12071.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_50pg_S1-B4_1_12072.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_50pg_S1-C4_1_12073.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_50pg_S1-D4_1_12074.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_50pg_S1-E4_1_12075.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_50pg_S1-F4_1_12076.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_50pg_S1-G4_1_12077.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_50pg_S1-H4_1_12078.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_50pg_S1-A8_1_12079.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_50pg_S1-B8_1_12080.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_50pg_S1-C8_1_12081.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_50pg_S1-D8_1_12082.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_50pg_S1-E8_1_12083.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_50pg_S1-F8_1_12084.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_50pg_S1-G8_1_12085.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_50pg_S1-H8_1_12086.d
P32324	EF2_YEAST	EFT1	Elongation factor 2	27	27	13206.6	13100.9	13065	13299.9	11905.2	12254.9	12785	12302.8	6696.11	6385.39	7336.16	6636.67	7233.21	6539.98	6697.04	6646.99
P32379	PSA5_YEAST	PUP2	Proteasome subunit alpha type-5	2	2	845.939	904.335	604.141	815.035	1043.68	1004.47	1220.36	1142.58	501.945	649.263		654.72	820.594		516.921	466.607
P32381	ARP2_YEAST	ARP2	Actin-related protein 2	1	1		1060.79	508.312	906.632	475.605	1035.8	1028.8	854.2	1665.16	548.597		790.662	1024.87	464.738	406.818	531.177
P32383	PLC1_YEAST	PLC1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase 1	1	1				2527.52	2042.89				1684.88				3411.85			
P32454	APE2_YEAST	APE2	Aminopeptidase 2, mitochondrial	3	3	977.531	696.903	802.811	718.779	849.649	518.654	764.843	968.098	684.55	647.217	587.008	572.151			557.998	621.93
P32471	EF1B_YEAST	EFB1	Elongation factor 1-beta	4	4	2875.11	3357.36	3474.27	3067.5	2556.56	4284.56	3229.52	3372.67	1584.26	2070.56	1474.87	1711.77	1672.73	1436.98	1458.16	1692.83
P32473	ODPB_YEAST	PDB1	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	2	2	1816.65	1145.74	1389.19	1382.21	2162.11	2511.83	2034.96	1517.22	1179.81		824.423	820.952	913.149	693.354	1066.29	
P32481	IF2G_YEAST	GCD11	Eukaryotic translation initiation factor 2 subunit gamma	1	1						589.675	605.279	838.375						539.044		
P32527	ZUO1_YEAST	ZUO1	Zuotin	2	2	2286.78	1682.69	2759.14	2089.72	1910.88	2730.48	2643.78	1925.9	1129.74	1256.02	1353.05	1377.54	1015.55	1524.74	979.484	885.097
P32558	SPT16_YEAST	SPT16	FACT complex subunit SPT16	3	3	1028.67	958.735		1098.85	1671.67	1106.01	637.973	1310.99	601.733	518.114		338.781		494.214	433.521	
P32582	CBS_YEAST	CYS4	Cystathionine beta-synthase	3	3	1251.62	1153.49	1358.65	1192.06	930.529	1227.52	1007.28	1200.6	736.007	362.136		336.733	656.15	685.983		616.798
P32589	HSP7F_YEAST	SSE1	Heat shock protein homolog SSE1	12	11	5538.76	6021.05	5264.21	6021.38	5557.15	4793.16	5881.04	5768.01	4018.65	3837.85	3721.79	3415.1	3627.42	3726.5	3466.55	3456.73
P32599	FIMB_YEAST	SAC6	Fimbrin	3	3	929.414	508.548	850.763	736.273	894.052	519.716		977.227	390.178		427.814		309.648	291.895	444.152	281.754
P32614	FRDS_YEAST	FRD1	Fumarate reductase 1	1	1	851.423				821.99		667.621									
P32793;P43603	LSB3_YEAST;YSC84_YEAST	LSB3;YSC84	Protein YSC84	1	0				2381.95		1436.25										
P32861	UGPA1_YEAST	UGP1	UTP--glucose-1-phosphate uridylyltransferase	1	1	1355.66			2557.23	1473.68	1268.98	891.807		529.101				745.729		423.326	
P32905	RSSA1_YEAST	RPS0A	Small ribosomal subunit protein uS2A	3	1	726.65	1412.97	1936.7	1143.6	1559.99	1613.33	1777.42	962.25	957.753	600.21			649.131	850.908	432.377	626.296
P32969	RL9_HUMAN	RPL9	Large ribosomal subunit protein uL6	7	7	14003.6	13841.1	14496	15378.1	15059.4	15391.3	15298.5	14701.6	18632	19305.8	19343.6	19972.5	20573.2	20440.1	20998.6	20355.3
P33136	OPGG_ECOLI	mdoG	Glucans biosynthesis protein G	2	2									637.122		503.08		528.194		670.49	615.045
P33176	KINH_HUMAN	KIF5B	Kinesin-1 heavy chain	8	5	2151.01	2724.54	1893.82	1800.93	1545.96	2320.99	2133.88	1968.77	2444.61	2552.51	3001.45	2305.65	2579.97	2412.38	2121.65	2611.45
P33218	YEBE_ECOLI	yebE	Inner membrane protein YebE	1	1	1204.37								1278.84	2063.67	1905.69		1355.55	1886.76	1280.06	1607.82
P33240	CSTF2_HUMAN	CSTF2	Cleavage stimulation factor subunit 2	4	2		994.07	935.21	829.646	1238.57	896.123	847.536	1044.73	1194.99	999.717	1136.47	1242.48	1035.22	1178.72	1078.46	1044.34
P33316	DUT_HUMAN	DUT	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial	4	4	1838.14	2520.87	2792.29	2343.55	2601.82	2434.1	2241.02	2667.74	2439.69	2512.87	2473.3	2598.8	2763.91	2759.01	2135.91	2453.62
P33331	NTF2_YEAST	NTF2	Nuclear transport factor 2	1	1	1551.82	1625.14	1552.57	1708.45	2632.24	1790.48	2494.07	1728.85		834.845	1087.04	782.344		983.708	930.385	1063.38
P33362	YEHZ_ECOLI	yehZ	Glycine betaine-binding protein YehZ	1	1															511.244	425.367
P33416	HSP78_YEAST	HSP78	Heat shock protein 78, mitochondrial	1	1		501.914	936.598	1122.26	978.982	606.26	790.347	488.611			378.154	440.539		574.309	475.655	316.325
P33442	RS3A1_YEAST	RPS1A	Small ribosomal subunit protein eS1A	2	2	2524.15	3181.84	3292.49	3137.42	2809.4	3800.53	3609.98	3340.73	1752.23	1294.19	1438.86	1566.24	1286.18	1181.58	1259.96	1680.34
P33892	GCN1_YEAST	GCN1	eIF-2-alpha kinase activator GCN1	2	2	1017.4	855.964	1072.66	956.614		654.003		917.941	899.338	742.975		500.993	826.458	915.393	665.523	1071.06
P33991	MCM4_HUMAN	MCM4	DNA replication licensing factor MCM4	16	16	3130.62	3350.22	2866.25	3164.95	2848.14	3274.89	3224.34	2961.89	3563.1	2789.86	3404.8	3510.3	3338.47	3502.89	3430.39	3197.3
P33992	MCM5_HUMAN	MCM5	DNA replication licensing factor MCM5	2	2	1000.26	1610.85	1336.04	1252.03		1138.75	1161.24	1351.76	1467.13	898.303	1515.73	1499.31	1267.15	1466.26	846.401	1259.68
P33993	MCM7_HUMAN	MCM7	DNA replication licensing factor MCM7	13	13	2570.83	2369.53	2304.93	2235.66	2298.98	2694.33	2227.71	2314.13	2017.44	2318.33	2357.54	2264.66	2380.17	2071.64	2720.57	2922.67
P34730	BMH2_YEAST	BMH2	Protein BMH2	3	3	2154.52	1585.78	2536.62	1504.52	1856.77	2614.37	2308.72	2000.78	1291.73	1267.26	1010.7	1239.18	1072.39	1143.94	1452.98	1373.18
P34760	TSA1_YEAST	TSA1	Peroxiredoxin TSA1	3	3	12271.3	12607.6	13783.3	12576.2	11038.4	13396.9	13829.1	11161.9	5464.63	5372.5	6175.49	5958.73	5127.97	5063.99	5308.1	5857.69
P34896	GLYC_HUMAN	SHMT1	Serine hydroxymethyltransferase, cytosolic	1	1												458.411	552.131	525.813	435.301	396.367
P34897	GLYM_HUMAN	SHMT2	Serine hydroxymethyltransferase, mitochondrial	14	14	2696.41	2705.74	2595.02	2924.27	3136.81	2893.85	2953.49	2642.89	2645.49	3154.12	2925.88	2604.99	2797.61	2934.46	3018.62	2971.36
P34913	HYES_HUMAN	EPHX2	Bifunctional epoxide hydrolase 2	1	1	492.526								677.494		597.33	1290.74	734.599	926.654	1013.49	
P34932	HSP74_HUMAN	HSPA4	Heat shock 70 kDa protein 4	26	24	3530.05	3270.64	3441.33	3131.64	3610.68	3175.34	3094.17	3359.61	3289.71	3040.6	3684.43	3522.47	3331.88	3330.62	3498.68	3450.67
P35176	CYPD_YEAST	CPR5	Peptidyl-prolyl cis-trans isomerase D	2	2	1533.26	1392.75	1459.72	1505.31	1575.83	1213.46	289.433	1373.12	1071.1	1026.17	1455.2	1394.19	1230.9	1274.84	1127.08	
P35232	PHB1_HUMAN	PHB1	Prohibitin 1	15	15	10183	10379.5	10478.3	9886.11	10322.9	9882.88	9980.93	10363.4	12030.3	10900.6	11267.8	10641.4	11742.7	10601.8	10970.7	11221.3
P35237	SPB6_HUMAN	SERPINB6	Serpin B6	5	4	965.327	800.537	1077.05	820.413	641.184	1048.28	818.699	1046.72	925.115		846.344	1084.5	841.33	1063.52	1159.8	1091.71
P35241	RADI_HUMAN	RDX	Radixin	3	3	1498.31	659.896	865.984	1016.44	848.43	1094.83	1659.92	1071.03	1354.74	1119.1	1134.61	1042.66	1517.62	1494.07	1082.82	1096.7
P35244	RFA3_HUMAN	RPA3	Replication protein A 14 kDa subunit	4	4	1096	1349.31	1290.47	1520.44	1537.61	1682.55	1726.72	1045.94	1790.25	1699.01	1997.1	1617.78	1940.66	1648.98	2144.61	1423
P35249	RFC4_HUMAN	RFC4	Replication factor C subunit 4	3	3	3946.61			3228.58	3397.69	3101.79	2753.58	2924.18	4246.08	3801.31	3167.64	3942.27	3270.04	3542.42	3962.97	3731.1
P35250	RFC2_HUMAN	RFC2	Replication factor C subunit 2	2	2	916.544	694.786	772.025	800.976	692.207	570.799	864.902		319.959		492.923	693.834	827.468	586.767	611.847	684.979
P35268	RL22_HUMAN	RPL22	Large ribosomal subunit protein eL22	3	3	8901.77	7686.12	8579.48	7520.11	6907.86	8537.75	8713.8	8428.16	6671.82	6473.1	6974.83	6217.75	6510.03	6388.01	5909.14	6785.64
P35340	AHPF_ECOLI	ahpF	Alkyl hydroperoxide reductase subunit F	1	1									581.333	1031.04	786.906	940.597	787.089	978.836	838.999	714.935
P35520	CBS_HUMAN	CBS	Cystathionine beta-synthase	2	2	1507.64	1523.83	720.181	946.321	1413.94	1026.49	1061.31	1185.99	1526.94	1130.26	1133.65	1220.58	962.721	867.194	924.84	708.102
P35579	MYH9_HUMAN	MYH9	Myosin-9	17	15	1703.07	1962.54	1850.3	1830.73	1813.65	2221.14	1444.41	1612.41	1943.78	2109.14	1781.16	1951.39	1992.74	1868.93	1491	1684.62
P35580	MYH10_HUMAN	MYH10	Myosin-10	9	7	990.692	1183.81	1232.92	1265.01	1097.64	741.272	1407.85	1137.89	972.62	1085.51	831.389	1095.64	1024.51	1016.62	971.09	1133.52
P35606	COPB2_HUMAN	COPB2	Coatomer subunit beta'	2	2				850.345	560.795	618.95		426.639	737.409	943.557	1198.08	637.89	835.007	741.065	807.733	948.829
P35637	FUS_HUMAN	FUS	RNA-binding protein FUS	5	3	10480.1	9242.22	8441	9555.19	8270.49	8540.72	8511.96	8302.28	8827.23	10641.7	7975.65	8139.58	9679.82	8701.36	8783.47	9101.68
P35658	NU214_HUMAN	NUP214	Nuclear pore complex protein Nup214	7	7	4349.43	3971.4	3732.24	3739.41	3489.64	4520.6	4286.12	3589.88	3227.17	3182.62	3895.3	3864.42	4107.05	3087.9	3285.15	3879.29
P35659	DEK_HUMAN	DEK	Protein DEK	8	8	1919.07	1766.4	1671.32	1453.63	1617.16	1946.71	1949.13	1778.02	1975.42	1505.74	1545.69	1669.17	1823.76	1845.14	1508.47	1604.12
P35691	TCTP_YEAST	TMA19	Translationally-controlled tumor protein homolog	3	3	2821.37	2811.94	2668.4	2682.14	3749.04	2878.61	2674.75	2775.62	1296.28	1122.36	1572.42	1448.77	1231.35	1064.11	1261.14	1339.68
P35719	MRP8_YEAST	MRP8	Uncharacterized protein MRP8	2	2	858.477	1890.12	1882.08	1209.65	1422.53	1214.63	1473.31	1422.72	812.34		463.745	744.239	843.306	889.341	433.27	1021.85
P35844	KES1_YEAST	KES1	Oxysterol-binding protein homolog 4	1	1				1236.74	1099.13	1096.71										
P35997;P38711	RS27A_YEAST;RS27B_YEAST	RPS27A;RPS27B	Small ribosomal subunit protein eS27A	6	0	2196.95	1811.07	2284.07	2181.32	2745.59	2730.56	2705.36	2410.2		1270.13	979.795	1321.68	1013.64	1267.96	1032.18	1041.5
P35998	PRS7_HUMAN	PSMC2	26S proteasome regulatory subunit 7	7	6	1329	1200.57	1229.42	1322.73	1262.82	1485.34	1289.73	997.47	1126.61	1282.76	1409.25	1250.67	1237.92	1347.38	1338.27	1085.82
P36008	EF1G2_YEAST	TEF4	Elongation factor 1-gamma 2	7	6	7336.63	6050.77	7475.26	6085.88	6190	8122.94	7534.76	7015.33	4634.21	4032.21	3522.61	3529.91	4287.96	3475.3	4637.11	4228.81
P36010	NDK_YEAST	YNK1	Nucleoside diphosphate kinase	1	1	924.12	1161.98	1352.41	1877.07	1413.18	720.661	828.779	555.701				640.333			472.039	456.304
P36015	YKT6_YEAST	YKT6	Synaptobrevin homolog YKT6	1	1				539.978	142.781				457.004			241.833				
P36060	MCR1_YEAST	MCR1	NADH-cytochrome b5 reductase 2	1	1	744.051	790.322	1039.59	524.552	624.274		949.545	832.848	615.664	462.454						396.795
P36105	RL14A_YEAST	RPL14A	Large ribosomal subunit protein eL14A	7	1	5789.01	5987.81	6265.64	6111.47	5346.76	5228.56	5664.58	5314.9	3074.17	2346.77	2345.42	2592.4	2959.51	2953.7	2854.67	2626.78
P36507	MP2K2_HUMAN	MAP2K2	Dual specificity mitogen-activated protein kinase kinase 2	2	1	511.053	841.77	560.995			712.69	710.114	461.921	766.419	845.666	564.595	823.44	776.04	706.518	729.165	1004.7
P36542	ATPG_HUMAN	ATP5F1C	ATP synthase F(1) complex subunit gamma, mitochondrial	5	5	4038.32	4118.72	4001.88	3738.29	2911.12	4083.59	4256.92	4085.2	3776.59	4614.12	4427.48	4651.13	4015.61	4167.34	4291.56	3737.35
P36543	VATE1_HUMAN	ATP6V1E1	V-type proton ATPase subunit E 1	4	2	2025.53	2353.05	2573.55	2645.15	2810.54	2216.02	2786.77	2243.64	2558.68	2354.18	2443.33	2889.03	2735.59	1968.99	2821.16	2615.08
P36551	HEM6_HUMAN	CPOX	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial	1	1	1019.14		1128.96	820.287	1055.41					1119.41		926.161	1079.87		846.47	1013.06
P36578	RL4_HUMAN	RPL4	Large ribosomal subunit protein uL4	12	11	4609.36	4661.16	4296.68	5030.72	4433.7	4750.59	4506.49	4170.72	4119.79	4302.33	4651.9	3838.22	4307.25	3809.39	3903.27	4153.67
P36683	ACNB_ECOLI	acnB	Aconitate hydratase B	7	7	754.252			963.477		686.62	618.457		1629.8	1501.15	1570.53	1044.57	1400.79	1545.32	1365.25	1378.54
P36776	LONM_HUMAN	LONP1	Lon protease homolog, mitochondrial	7	6	693.686	1000.85	846.219	884.609	987.351	867.283	1112.07	1125.8	1076.45	1178.61	1132.19	1153.7	1032.81	1096.94	889.06	1030.19
P36873	PP1G_HUMAN	PPP1CC	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	2	2	528.04	609.097		486.618	547.973	749.859		739.42			619.004	521.282		447.48	652.413	762.239
P36959	GMPR1_HUMAN	GMPR	GMP reductase 1	1	1												535.604		575.045		683.221
P37012	PGM2_YEAST	PGM2	Phosphoglucomutase 2	9	7	2237.46	2794.89	2919.08	2578.57	2709.08	2158.53	2631.48	3207.86	1298.09	1061.85	983.627	1262.79	1105.95	1223.02	1289.53	1093.33
P37108	SRP14_HUMAN	SRP14	Signal recognition particle 14 kDa protein	4	4	4464.25	3855.15	4626.95	5343.1	5482.08	4688.12	4145.34	4083.47	6059.54	5994.23	5864.06	5764.25	5996.97	4935.02	5942.75	4558.71
P37188	PTKB_ECOLI	gatB	PTS system galactitol-specific EIIB component	3	3	5143.2	7408.46	3206.69	3496.46	4625.24	2666.36	4760.19	4498.96	33967.4	32719.9	33688.6	31110.7	27769.8	33165.2	30266.8	26419.1
P37198	NUP62_HUMAN	NUP62	Nuclear pore glycoprotein p62	2	2	7350.64	6617.74	8459.75	6619.46	7823.62	6484.71	6218.59	6405.02	10952.2	7646.28	8305.1	8873.58	8985.36	10322.5	10292.3	9042.74
P37291	GLYC_YEAST	SHM2	Serine hydroxymethyltransferase, cytosolic	16	15	4658.38	4404.03	4737.16	4725.03	4331.92	4870.38	4869.03	4565.32	2129.64	1939.69	2234.97	2188.4	1948.8	2169.34	2081.23	1961.61
P37292	GLYM_YEAST	SHM1	Serine hydroxymethyltransferase, mitochondrial	1	1		1002.12	701.432		1132.89	1200.89	1610.42							615.177		
P37302	APE3_YEAST	APE3	Aminopeptidase Y	5	5	1389.34	1362.84	1673.94	1437.25	1247.64	1098.42	1687.24	1758.67	947.7	801.51		708.969	937.833	760.939	717.594	929.863
P37349	DHAM_ECOLI	dhaM	PEP-dependent dihydroxyacetone kinase, phosphoryl donor subunit DhaM	1	1									591.182	320.165	389.273		316.186			
P37440	UCPA_ECOLI	ucpA	Oxidoreductase UcpA	1	1			482.635					296.743	779.223	834.217	1154.29	348.338	863.032	828.845	894.891	677.19
P37689	GPMI_ECOLI	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	1	1									852.399	367.96	551.461	458.67	503.652	613.178	564.471	449.708
P37802	TAGL2_HUMAN	TAGLN2	Transgelin-2	10	9	6879.57	6152.94	6132.44	6450.24	6074.99	6438.42	5521.29	5903.77	6536.17	5869.75	7003.01	6813.87	6734.15	6641.15	6645.82	6411.5
P37837	TALDO_HUMAN	TALDO1	Transaldolase	12	12	12865.6	13540.5	11850.2	13120.1	12905.6	14603	12170.5	13488.4	10025.6	10416.6	11260.3	11019.6	11023.8	9859.4	10964.8	10748.5
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate import solute-binding protein	7	7	1691.61		1410.73	1592.58	1052.05	1498.99	1245.39	1435.24	4159.21	3993.02	4703.97	4449.46	4377.83	4031.21	4513.76	4279.57
P37903	USPF_ECOLI	uspF	Universal stress protein F	4	4							673.533	1361.22	2101.46	2257.35	1729.52	2550.36	2078.42	2501.71	2721.45	2821.34
P38009	PUR92_YEAST	ADE17	Bifunctional purine biosynthesis protein ADE17	13	8	5674.91	6543.34	6889.2	6848.04	6947.92	6550.57	7222.48	6573.92	4255.41	4293.42	3901.62	4074.52	4149.07	3869.47	3813.42	4162.88
P38011	GBLP_YEAST	ASC1	Small ribosomal subunit protein RACK1	4	4	6405.94	6452.39	6283.79	5634.08	5209.36	7585.11	6037.05	5992.81	3203.18	2825.59	2951.96	2961.51	2811.74	2504.64	3632.72	2855.2
P38013	AHP1_YEAST	AHP1	Peroxiredoxin AHP1	5	5	17009.2	17364.9	17793	17078	14267	16990.2	16580.3	15067.1	8610.39	9115.99	9343.18	8895.9	8355.35	8832.48	9157.55	8649.3
P38061	RL32_YEAST	RPL32	Large ribosomal subunit protein eL32	4	4	6318.02	6867.52	6286.6	6699.25	6515.56	6240.56	7678.15	7102.85	3363.75	3406.51	3814.43	3186.6	3397.97	3318.46	3386.14	2893.92
P38081	YBQ6_YEAST	YBR056W	Uncharacterized glycosyl hydrolase YBR056W	1	1	566.878					588.779		232.241			794.252				396.046	
P38088	SYG_YEAST	GRS1	Glycine--tRNA ligase 1, mitochondrial	10	10	2876.67	3267.25	2784.39	3555.23	3420.15	3593.13	3268	3435.67	1748.52	1795.11	1920.55	2161.25	2316.73	2327.21	1902.97	2197.48
P38115	ARA1_YEAST	ARA1	D-arabinose dehydrogenase [NAD(P)+] heavy chain	2	2	1184.29	917.348	1234.03	1283.38	1237.91	861.698	1603.25	965.719	634.205	586.049				706.133	923.96	619.817
P38117	ETFB_HUMAN	ETFB	Electron transfer flavoprotein subunit beta	9	9	3159.11	2682.38	3474.4	3068.53	2791.74	3436.38	2948.51	3130.26	3141.15	3108.78	3039.55	2968.7	3396.68	2564.32	2757.85	3065.39
P38159	RBMX_HUMAN	RBMX	RNA-binding motif protein, X chromosome	7	2	6583.84	6942.52	6578.92	7201.43	7213.64	7637.52	7044.63	6615.21	6754.29	6056.62	7481.9	6306.55	7512.13	6974.25	6554.51	7281.88
P38219	OLA1_YEAST	OLA1	Obg-like ATPase 1	3	3	808.206	1164.48	1460.47	808.816	768.863	1506.12	1256.91	1163.54	585.64	491.399	666.214	637.937	507.271	523.088	457.836	436.114
P38248	ECM33_YEAST	ECM33	Cell wall protein ECM33	1	1	3877.48	2845.29	3079.15	2315.83	2782.16	3133.55	3242.44	2934.18	1973.36	1819.91	1576.31	1609.52	1790.72	2035.76	1403.65	1674.87
P38264	PHO88_YEAST	PHO88	SRP-independent targeting protein 3	1	1	1204.34	856.65	1151.74	1142.28	900.058		997.231	1022.52	530.861	548.572	629.79	739.82	202.806		416.357	
P38432	COIL_HUMAN	COIL	Coilin	1	1	1692.24	828.196	888.207		1314.74	1908.43	1540.12		902.814	1452.58	1136.84	1141.13	1112.96	774.073	1425.58	1258.57
P38489	NFSB_ECOLI	nfsB	Oxygen-insensitive NAD(P)H nitroreductase	5	5	1254.05	1327.94					877.045		2574.98	1723.62	1086.15	1778.54	2149.99	1817.4	1455.75	1910.4
P38523	GRPE_YEAST	MGE1	GrpE protein homolog, mitochondrial	2	2	1004.02		636.486	1425.08	1520.21	485.282	1567.03	1715.89	666.927	752.711	674.444	302.4	331.968			869.879
P38555;P51996	YPT31_YEAST;YPT32_YEAST	YPT31;YPT32	GTP-binding protein YPT31/YPT8	1	0			1921.27	2041.88		2455.11	1919.28		1403.51	1267.68	1074.48	1282.57	1438.26			1105.87
P38606	VATA_HUMAN	ATP6V1A	V-type proton ATPase catalytic subunit A	5	5	1698.54	2783.87	1436.05	2305.52	1910.81	1470.33	2090.45	2125.59	3596.85	3995.03	3821.98	3836.56	3116.59	4052.24	4066.08	3460.06
P38616	YGP1_YEAST	YGP1	Protein YGP1	3	3	2525.31	2133.67	2584.13	2281.78	2005.22	2620.34	2459.28	1959.5	1102.41	1006.26	1358.61	1093.68	1937.3	1232.05	1106.21	905.766
P38624	PSB1_YEAST	PRE3	Proteasome subunit beta type-1	1	1			675.726	556.033	1231.01	702.396	356.966	518.145	778.737		613.273	609.297	1067.86	643.089	626.21	
P38625	GUAA_YEAST	GUA1	GMP synthase [glutamine-hydrolyzing]	3	3	1083.9	1151.11	949.918	1152.75	940.206	1390.99	877.387	1026.46	654.275	762.691		691.352	905.312	604.418	708.409	683.294
P38646	HSPA9_HUMAN	HSPA9	Stress-70 protein, mitochondrial	33	33	8788.78	7771.47	7885.82	8815.84	7545.34	8337.37	7907.11	7391.51	8611.4	7720.2	8322.34	7686.76	8075.92	8311.15	8229.14	7508.42
P38701	RS20_YEAST	RPS20	Small ribosomal subunit protein uS10	5	5	5229.21	5183.48	4702.18	4453.42	4780.75	4844.49	4703.74	5319.97	2001.82	2009.18	1612.86	2056.66	2189.01	1881.59	1662.69	2161.04
P38707	SYNC_YEAST	DED81	Asparagine--tRNA ligase, cytoplasmic	2	2	1044.08	1118.44	1760.17	1247.46	1025.26	1460.45	1301.58	1436.43		438.933	610.135	579.41	834.166			
P38715	GRE3_YEAST	GRE3	NADPH-dependent aldose reductase GRE3	2	2	556.999		2062.5			2603.05	2385.98	3443.64						844.097		690.995
P38720	6PGD1_YEAST	GND1	6-phosphogluconate dehydrogenase, decarboxylating 1	8	8	16849.3	19972.1	17278.6	17918.3	17991.6	19604	18458.2	19880.4	10080.8	9590.44	12517.6	8911.75	9076.21	8500.67	8014.28	8821.83
P38749	YAP3_YEAST	YAP3	AP-1-like transcription factor YAP3	1	1				5044.07	4714.96	5540.66	4632.28		3797.12		4513.87	3389.74		4174.92	2920.67	3724.43
P38788	SSZ1_YEAST	SSZ1	Ribosome-associated complex subunit SSZ1	13	13	5432.57	6042.42	6706.06	5068.11	5599.56	4993.69	5723.26	5391.61	3816.81	3682.69	4013.63	3393.03	3421.56	3234.53	3242.31	3202.27
P38791	DHYS_YEAST	DYS1	Deoxyhypusine synthase	2	2	444.041	423.433	535.359	678.515	356.662	480.751	450.196		737.293		617.217	766.884	678.5	839.305	482.867	370.769
P38804	SDO1L_YEAST	RTC3	Restriction of telomere capping protein 3	1	1	1085.75	894.718	1125.01		885.773		1192.15	1151.28					757.338			
P38841	YHT8_YEAST	YHR138C	Uncharacterized protein YHR138C	1	1		2229.38	2122.4	2258.9	1484.49			1818.08	1351.87			1741.22	1607.41			1667.33
P38845	CRP1_YEAST	CRP1	Cruciform DNA-recognizing protein 1	1	1		1176.26	1582.38	1827.51	1623.64				1344.55	1311.61	1162.63	1204.87	633.145	1253.94	1267.78	764.615
P38879	NACA_YEAST	EGD2	Nascent polypeptide-associated complex subunit alpha	2	2	2993.88	1236.41	2782.87	2526.04	2352.91	2853.5	2399.4	2522.56	2521.45	1630.66	1867.39	2266.59	2061.57	1943.77	1547.44	1718.78
P38910	CH10_YEAST	HSP10	10 kDa heat shock protein, mitochondrial	2	2	2944.98	2604.72	3193.03	3422.18	3072.59	3033.68	2277.2	2411.31	614.345	1090.64	1342.17	1082.96	1300.16	1364.08	1402.06	1075.17
P38919	IF4A3_HUMAN	EIF4A3	Eukaryotic initiation factor 4A-III	4	3	1208.82	788.145	1191.56	956.322	1093.24	946.58	948.066	981.664	1021.26	890.979	1071.94	733.397	1130.13	1142.61	964.826	1351.59
P38934	BFR1_YEAST	BFR1	Nuclear segregation protein BFR1	7	7	1167.68	1254.15	1487.42	1501.16	1467.93	1932.64	1461.83	1645.4	831.642	780.793	880.998	759.829	895.379	822.647	911.618	718.32
P38972	PUR4_YEAST	ADE6	Phosphoribosylformylglycinamidine synthase	4	4	5962.16	4582.57	5255.27	5898.81	4996.23	5191.55	5232.51	4729.96	2428.28			2709.06	2165.87	2467.86	2601.84	
P39003;P39004	HXT6_YEAST;HXT7_YEAST	HXT6;HXT7	High-affinity hexose transporter HXT6	2	0	8609.27	6814.87	8175.05	6899.58	5348.6	5664.51	7272.81	8031.13	8862.29	9210.24	9392.16	9968.18	8248.2	9304.37	8275.97	8548.71
