Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A1_1 Spectral Count	A1_2 Spectral Count	A1_3 Spectral Count	A1_4 Spectral Count	A1_5 Spectral Count	A1_6 Spectral Count	A1_7 Spectral Count	A1_8 Spectral Count	B1_1 Spectral Count	B1_2 Spectral Count	B1_3 Spectral Count	B1_4 Spectral Count	B1_5 Spectral Count	B1_6 Spectral Count	B1_7 Spectral Count	B1_8 Spectral Count	A1_1 Unique Spectral Count	A1_2 Unique Spectral Count	A1_3 Unique Spectral Count	A1_4 Unique Spectral Count	A1_5 Unique Spectral Count	A1_6 Unique Spectral Count	A1_7 Unique Spectral Count	A1_8 Unique Spectral Count	B1_1 Unique Spectral Count	B1_2 Unique Spectral Count	B1_3 Unique Spectral Count	B1_4 Unique Spectral Count	B1_5 Unique Spectral Count	B1_6 Unique Spectral Count	B1_7 Unique Spectral Count	B1_8 Unique Spectral Count	A1_1 Total Spectral Count	A1_2 Total Spectral Count	A1_3 Total Spectral Count	A1_4 Total Spectral Count	A1_5 Total Spectral Count	A1_6 Total Spectral Count	A1_7 Total Spectral Count	A1_8 Total Spectral Count	B1_1 Total Spectral Count	B1_2 Total Spectral Count	B1_3 Total Spectral Count	B1_4 Total Spectral Count	B1_5 Total Spectral Count	B1_6 Total Spectral Count	B1_7 Total Spectral Count	B1_8 Total Spectral Count	A1_1 Intensity	A1_2 Intensity	A1_3 Intensity	A1_4 Intensity	A1_5 Intensity	A1_6 Intensity	A1_7 Intensity	A1_8 Intensity	B1_1 Intensity	B1_2 Intensity	B1_3 Intensity	B1_4 Intensity	B1_5 Intensity	B1_6 Intensity	B1_7 Intensity	B1_8 Intensity	A1_1 MaxLFQ Intensity	A1_2 MaxLFQ Intensity	A1_3 MaxLFQ Intensity	A1_4 MaxLFQ Intensity	A1_5 MaxLFQ Intensity	A1_6 MaxLFQ Intensity	A1_7 MaxLFQ Intensity	A1_8 MaxLFQ Intensity	B1_1 MaxLFQ Intensity	B1_2 MaxLFQ Intensity	B1_3 MaxLFQ Intensity	B1_4 MaxLFQ Intensity	B1_5 MaxLFQ Intensity	B1_6 MaxLFQ Intensity	B1_7 MaxLFQ Intensity	B1_8 MaxLFQ Intensity	Indistinguishable Proteins
sp|P53250|TWF1_YEAST	P53250	TWF1_YEAST	TWF1	332	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Twinfilin-1	0.9889	0.999	2	2	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5145.058	22194.252	5225.358	5467.6035	0.0	5592.379	4874.2573	4867.361	21752.941	23290.555	25122.773	0.0	0.0	30345.828	25218.07	23184.31	16071.998	9152.527	16322.836	17079.557	0.0	17469.326	15226.077	15204.534	8970.538	9604.623	10360.199	0.0	0.0	12514.097	9276.33	8360.626	
sp|P53252|PIL1_YEAST	P53252	PIL1_YEAST	PIL1	339	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Sphingolipid long chain base-responsive protein PIL1	1.0	0.999	14	197	180	197	16	16	17	18	17	15	18	19	7	8	6	9	8	6	8	9	13	13	15	17	15	14	16	17	7	8	6	9	8	6	7	9	16	16	17	18	17	15	18	19	7	8	6	9	8	6	8	9	216749.72	231716.06	310628.12	225589.0	211815.94	205058.75	291189.88	226508.84	106356.04	117154.41	104578.8	113941.85	98492.9	112785.31	104537.25	104478.555	54369.76	56341.11	57196.633	56220.547	56051.016	52668.875	56637.742	56009.145	32686.895	32221.457	30966.719	32944.746	30262.652	33967.25	31311.879	31537.385	
sp|P53261|PESC_YEAST	P53261	PESC_YEAST	NOP7	605	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Pescadillo homolog	1.0	0.999	5	23	23	23	2	2	2	1	3	2	4	2	1	1	0	1	0	1	1	0	2	2	2	1	3	2	4	2	1	1	0	1	0	1	1	0	2	2	2	1	3	2	4	2	1	1	0	1	0	1	1	0	13711.1455	14626.185	4181.9	30044.402	30396.59	30267.727	30111.93	22754.246	4711.602	0.0	17065.477	6033.9688	7130.585	15075.2	18599.281	4539.913	11875.765	10155.96	10225.207	10929.001	11106.761	11080.274	11182.0625	9116.182	6321.5083	0.0	7854.1006	5257.912	6160.1064	6902.265	6263.713	6091.155	
sp|P53276|UTP8_YEAST	P53276	UTP8_YEAST	UTP8	713	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	U3 small nucleolar RNA-associated protein 8	0.7506	0.9949	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P53278|YG3A_YEAST	P53278	YG3A_YEAST	YGR130C	816	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Uncharacterized protein YGR130C	1.0	0.9988	5	16	16	16	3	1	2	2	0	2	2	3	0	1	0	0	0	0	0	0	3	1	2	2	0	2	2	3	0	1	0	0	0	0	0	0	3	1	2	2	0	2	2	3	0	1	0	0	0	0	0	0	30362.361	17957.512	14860.979	33250.67	11712.372	24854.012	22320.293	40124.25	13566.163	2573.7043	0.0	0.0	13444.982	0.0	13729.171	19003.684	11104.977	12738.804	10355.022	11085.366	11178.553	10485.005	15809.153	12942.274	12947.853	6561.979	0.0	0.0	8193.136	0.0	13103.431	9540.834	
sp|P53281|LSB1_YEAST	P53281	LSB1_YEAST	LSB1	241	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	LAS seventeen-binding protein 1	1.0	0.999	3	8	8	8	1	0	1	1	2	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	2	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	2	1	1	0	0	0	0	0	0	1	0	0	13197.556	15743.402	15752.475	15245.617	15079.777	8872.481	4326.264	15551.014	8622.457	3797.9119	8664.842	3451.98	9646.948	35505.58	6701.3657	2944.4531	7618.679	9450.332	9733.008	9129.003	9402.047	8775.459	6574.7046	9380.631	5022.3457	5771.7573	5381.173	5246.0386	6182.5205	5364.3066	3500.0117	4474.74	
sp|P53299|TIM13_YEAST	P53299	TIM13_YEAST	TIM13	105	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Mitochondrial import inner membrane translocase subunit TIM13	1.0	0.9988	2	3	3	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	4110.184	3091.4534	11137.022	2721.6785	3726.782	2735.9563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4924.1987	3703.7102	3372.0298	3260.7021	4464.8647	3277.8074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P53301|CRH1_YEAST	P53301	CRH1_YEAST	CRH1	507	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Congo red hypersensitive protein 1	0.9999	0.999	2	19	19	19	2	2	1	2	1	3	3	1	1	0	0	0	2	0	0	1	2	2	1	2	1	3	3	1	1	0	0	0	2	0	0	1	2	2	1	2	1	3	3	1	1	0	0	0	2	0	0	1	21590.934	7782.531	22988.512	22750.172	20746.951	6185.1836	23158.95	24667.484	7491.5347	11688.699	11570.619	12816.781	11545.526	7537.7217	13093.407	4294.9243	12674.7705	13484.702	13724.371	12984.454	12137.411	10716.997	13221.276	14530.758	6688.2993	6969.083	6933.857	7793.866	6610.9653	6729.534	7833.4175	7441.766	
sp|P53312|SUCB_YEAST	P53312	SUCB_YEAST	LSC2	427	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	1.0	0.999	5	9	9	9	2	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	2	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	2	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	11847.591	14233.657	4200.1655	6223.0957	11756.13	6301.0894	6787.915	6163.6025	49739.066	47263.914	14312.927	42807.773	44622.34	7494.84	41323.62	7852.471	15548.048	11778.374	13385.032	19831.68	17863.691	14940.657	16016.078	19642.088	6215.228	8924.873	10202.817	7246.47	9115.424	7902.6904	6788.523	8279.783	
sp|P53350|PLK1_HUMAN	P53350	PLK1_HUMAN	PLK1	603	Homo sapiens	1:Experimental evidence at protein level	Serine/threonine-protein kinase PLK1	0.9973	0.9989	3	5	5	5	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	13010.33	13392.768	13042.455	11306.242	0.0	0.0	13247.2705	13846.502	11150.201	11059.043	12480.6875	12119.218	11941.456	10998.975	7312.21	11324.182	8600.408	8685.49	8561.029	7496.373	0.0	0.0	8448.639	9034.166	6621.1855	7310.4224	7767.2114	7713.997	7512.7114	7039.6084	7314.6216	7355.671	
sp|P53365|ARFP2_HUMAN	P53365	ARFP2_HUMAN	ARFIP2	341	Homo sapiens	1:Experimental evidence at protein level	Arfaptin-2	0.9177	0.9986	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3558.7542	5470.466	3733.5547	4086.3362	5724.415	3823.6511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3558.7542	5470.466	3733.5547	4086.3362	5724.415	3823.6511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P53367|ARFP1_HUMAN	P53367	ARFP1_HUMAN	ARFIP1	373	Homo sapiens	1:Experimental evidence at protein level	Arfaptin-1	1.0	0.9987	3	4	4	4	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0.0	6381.045	16844.197	15211.14	15319.887	16908.586	15473.67	15853.098	6915.655	15857.234	8633.063	9171.233	10719.719	9294.031	9326.111	8773.673	0.0	10366.167	10379.087	9320.13	9393.463	10315.812	9515.252	9688.362	6792.4956	9577.133	8479.319	8049.8086	10528.814	9128.517	9160.025	8617.425	
sp|P53384|NUBP1_HUMAN	P53384	NUBP1_HUMAN	NUBP1	320	Homo sapiens	1:Experimental evidence at protein level	Cytosolic Fe-S cluster assembly factor NUBP1	0.9991	0.999	2	21	21	21	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	6788.054	3416.862	6668.6445	8419.583	9007.571	9857.834	7012.0586	9314.978	8832.685	4635.6177	4843.073	5619.5713	4058.28	4230.263	8510.859	4978.29	4029.5007	4853.771	3601.599	4845.7915	5336.8887	5587.953	4154.5967	5527.37	5226.395	4645.345	4853.2363	5631.364	4066.7961	4239.14	5032.934	4988.737	
sp|P53396|ACLY_HUMAN	P53396	ACLY_HUMAN	ACLY	1101	Homo sapiens	1:Experimental evidence at protein level	ATP-citrate synthase	1.0	0.999	39	584	584	584	44	36	42	36	27	35	35	36	34	45	32	42	33	39	36	32	44	36	42	36	27	35	35	36	34	45	32	42	33	39	36	32	44	36	42	36	27	35	35	36	34	45	32	42	33	39	36	32	436914.16	449366.03	466140.06	457889.38	427421.62	411469.0	458381.34	445961.5	394714.78	448969.84	430869.12	483778.56	443942.2	424272.44	425957.72	438019.66	22707.87	22812.375	23386.625	23963.682	22475.992	22510.09	22963.57	22728.51	22770.99	22789.787	22624.576	23133.795	23172.299	22449.732	23670.38	22990.793	
sp|P53507|TOM7_YEAST	P53507	TOM7_YEAST	TOM7	60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Mitochondrial import receptor subunit TOM7	0.9391	0.999	1	9	9	9	1	1	1	1	1	2	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	2	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	2	1	1	0	0	0	0	0	0	0	0	11620.956	12799.015	11548.065	11302.944	11921.618	11277.129	11994.011	12111.396	5301.863	5918.4473	6131.1777	5601.86	5878.6675	4626.953	6016.614	0.0	11620.956	12799.015	11548.065	11302.944	11921.618	11277.129	11994.011	12111.396	5301.863	5918.4473	6131.1777	5601.86	5878.6675	4626.953	6016.614	0.0	
sp|P53549|PRS10_YEAST	P53549	PRS10_YEAST	RPT4	437	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	26S proteasome subunit RPT4	0.9918	0.9975	3	2	2	35	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2069.3425	8576.886	8807.453	9296.416	5714.7505	2035.0603	0.0	9627.686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3204.1548	4579.0205	4905.035	5009.2646	4888.644	3151.0725	0.0	5498.6978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P53582|MAP11_HUMAN	P53582	MAP11_HUMAN	METAP1	386	Homo sapiens	1:Experimental evidence at protein level	Methionine aminopeptidase 1	1.0	0.999	5	28	28	28	2	2	1	2	0	2	1	2	1	1	2	4	1	1	3	3	2	2	1	2	0	2	1	2	1	1	2	4	1	1	3	3	2	2	1	2	0	2	1	2	1	1	2	4	1	1	3	3	24661.02	21813.682	22522.316	24590.78	30073.803	28553.514	20620.656	29545.51	23181.016	32489.398	32406.93	29427.023	31182.092	29986.762	30949.445	33637.973	9508.053	11620.704	9970.42	9905.688	12293.597	11325.153	10306.807	11391.772	13008.473	11153.076	11293.513	11572.308	10786.899	10850.143	10445.245	11505.209	
sp|P53597|SUCA_HUMAN	P53597	SUCA_HUMAN	SUCLG1	346	Homo sapiens	1:Experimental evidence at protein level	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial	1.0	0.999	5	27	27	63	2	3	2	3	0	2	3	1	1	1	2	1	1	1	2	2	2	3	2	3	0	2	3	1	1	1	2	1	1	1	2	2	4	5	3	5	1	4	5	3	4	4	5	4	3	3	4	6	29719.82	31430.516	29164.2	32692.277	18740.324	31574.174	32524.39	33927.703	19310.568	36063.656	32129.504	32110.361	35527.51	34690.0	35701.633	33212.953	11894.597	12930.149	11654.38	12763.074	12034.139	11533.033	13395.829	13306.585	12614.496	14063.133	12818.001	12228.844	14412.658	13120.299	14733.778	13293.036	
sp|P53598|SUCA_YEAST	P53598	SUCA_YEAST	LSC1	329	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial	1.0	0.999	3	14	14	14	1	1	2	2	1	2	2	3	0	0	0	0	0	0	0	0	1	1	2	2	1	2	2	3	0	0	0	0	0	0	0	0	1	1	2	2	1	2	2	3	0	0	0	0	0	0	0	0	15794.408	22483.49	15326.183	15234.166	16471.184	23389.48	23522.05	14967.792	9142.635	4924.244	11604.387	13437.631	9813.905	9373.037	13856.787	14389.078	8686.396	8032.348	8456.188	8488.915	9137.623	8181.8755	8661.22	8361.189	5027.7607	5613.0845	6567.2886	4902.9565	5341.2466	5070.5225	4634.009	4668.33	
sp|P53602|MVD1_HUMAN	P53602	MVD1_HUMAN	MVD	400	Homo sapiens	1:Experimental evidence at protein level	Diphosphomevalonate decarboxylase	1.0	0.999	3	9	9	9	0	0	0	0	0	0	0	1	2	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	2	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	2	1	1	1	0	1	1	1	4383.463	5743.035	5924.2266	0.0	0.0	0.0	4077.8772	14994.684	8800.186	8226.639	4767.1084	3893.5952	3419.2085	9692.974	8091.0083	7797.163	5068.062	6639.9688	6849.4585	0.0	0.0	0.0	4714.7505	5095.493	5394.879	3105.3347	5511.624	4501.688	3953.2124	5222.689	5984.9795	3487.749	
sp|P53611|PGTB2_HUMAN	P53611	PGTB2_HUMAN	RABGGTB	331	Homo sapiens	1:Experimental evidence at protein level	Geranylgeranyl transferase type-2 subunit beta	0.9391	0.999	1	16	16	16	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	10674.237	12720.321	9709.945	0.0	9853.497	10229.209	9678.724	10891.619	11252.6875	10601.131	11429.27	10524.453	11564.681	12464.323	11058.25	10999.633	10674.237	12720.321	9709.945	0.0	9853.497	10229.209	9678.724	10891.619	11252.6875	10601.131	11429.27	10524.453	11564.681	12464.323	11058.25	10999.633	
sp|P53618|COPB_HUMAN	P53618	COPB_HUMAN	COPB1	953	Homo sapiens	1:Experimental evidence at protein level	Coatomer subunit beta	1.0	0.999	15	133	133	133	6	5	7	6	6	5	5	11	10	8	12	9	10	11	12	10	6	5	7	6	6	5	5	11	10	8	12	9	10	11	12	10	6	5	7	6	6	5	5	11	10	8	12	9	10	11	12	10	86444.984	103428.2	82982.375	92244.21	81866.766	92844.82	81524.95	90748.25	82924.086	89409.266	84336.1	79574.21	88011.99	76859.08	90620.5	77731.484	16562.24	17492.88	15989.793	16321.904	16447.846	16176.039	16124.121	16259.429	17902.006	17120.438	16052.84	16877.285	15836.476	15567.974	15941.356	15892.931	
sp|P53621|COPA_HUMAN	P53621	COPA_HUMAN	COPA	1224	Homo sapiens	1:Experimental evidence at protein level	Coatomer subunit alpha	1.0	0.999	21	143	142	143	7	6	7	5	11	9	11	8	10	13	8	12	8	12	8	8	7	6	7	5	11	9	11	8	10	13	7	12	8	12	8	8	7	6	7	5	11	9	11	8	10	13	8	12	8	12	8	8	95745.21	92850.72	90765.26	91930.28	105542.59	95790.74	116883.12	99181.05	112366.945	118826.36	93974.34	129987.45	114102.54	112047.31	115510.69	95683.42	17736.51	18336.326	18128.865	17025.229	17196.045	17967.668	19654.984	18108.238	17488.473	18521.893	18761.277	18879.5	17813.635	17193.531	18133.047	17354.186	
sp|P53622|COPA_YEAST	P53622	COPA_YEAST	COP1	1201	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Coatomer subunit alpha	1.0	0.999	11	55	55	56	7	6	6	5	7	6	7	6	0	0	1	1	1	0	2	0	7	6	6	5	7	6	7	6	0	0	1	1	1	0	2	0	7	6	6	5	7	6	7	6	0	0	2	1	1	0	2	0	59503.676	57878.19	64835.973	56945.42	58295.15	44805.54	64309.06	56051.047	9158.852	17914.164	16649.95	9503.423	9954.412	13669.257	11647.912	23571.773	10784.984	10533.423	11648.787	10736.5205	11772.024	11110.171	11338.28	10566.796	4740.376	5852.246	5915.05	6075.745	5567.6665	4760.1704	5238.491	5203.947	
sp|P53628|SNF12_YEAST	P53628	SNF12_YEAST	SNF12	566	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Transcription regulatory protein SNF12	0.9337	0.9989	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P53633|PRA1_YEAST	P53633	PRA1_YEAST	YIP3	176	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Prenylated Rab acceptor 1	0.7549	0.995	1	3	3	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	12942.421	12930.622	13378.018	0.0	0.0	0.0	12097.127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12942.421	12930.622	13378.018	0.0	0.0	0.0	12097.127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P53634|CATC_HUMAN	P53634	CATC_HUMAN	CTSC	463	Homo sapiens	1:Experimental evidence at protein level	Dipeptidyl peptidase 1	0.9924	0.9973	2	6	6	6	0	0	0	0	0	0	2	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	2	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	2	1	0	0	0	1	0	0	1	1	13048.771	12898.505	14801.17	14616.396	8900.918	13491.895	12776.227	5416.61	7071.017	12334.002	11432.858	11296.486	11786.219	11995.635	5182.4023	12199.342	7467.2163	7370.4233	8372.869	8243.89	8522.981	7734.0786	7380.6367	7639.031	6770.779	7046.52	6376.459	6366.183	6819.7725	6893.369	7308.7285	6866.9097	
sp|P53675|CLH2_HUMAN	P53675	CLH2_HUMAN	CLTCL1	1640	Homo sapiens	1:Experimental evidence at protein level	Clathrin heavy chain 2	0.9994	0.9972	9	1	1	123	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	8	9	8	7	8	8	8	10	3	9	8	6	9	7	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7665.1313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P53680|AP2S1_HUMAN	P53680	AP2S1_HUMAN	AP2S1	142	Homo sapiens	1:Experimental evidence at protein level	AP-2 complex subunit sigma	0.9941	0.999	1	3	3	3	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.0	6944.248	5797.15	5930.1865	6887.0127	6094.208	0.0	4516.3677	0.0	5682.691	0.0	0.0	0.0	0.0	4467.9126	0.0	0.0	6944.248	5797.15	5930.1865	6887.0127	6094.208	0.0	4516.3677	0.0	5682.691	0.0	0.0	0.0	0.0	4467.9126	
sp|P53691|PPID_YEAST	P53691	PPID_YEAST	CPR6	371	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase CPR6	1.0	0.999	10	73	73	73	7	8	6	7	6	8	5	6	4	3	3	1	3	3	1	2	7	8	6	7	6	8	5	6	4	3	3	1	3	3	1	2	7	8	6	7	6	8	5	6	4	3	3	1	3	3	1	2	85974.58	92429.64	96677.484	98264.305	87543.805	110759.19	88470.8	73090.78	43116.633	32625.41	27438.945	38489.688	48751.79	28603.748	42686.234	19518.648	19470.043	18483.77	18366.672	19353.006	19400.871	18758.533	19668.775	19019.418	10982.969	10773.157	10237.9795	11864.8545	11924.117	12201.962	11829.927	12024.265	
sp|P53701|CCHL_HUMAN	P53701	CCHL_HUMAN	HCCS	268	Homo sapiens	1:Experimental evidence at protein level	Holocytochrome c-type synthase	1.0	0.999	5	44	44	44	2	1	0	2	4	1	3	3	3	4	2	4	4	6	4	1	2	1	0	2	4	1	3	3	3	4	2	4	4	6	4	1	2	1	0	2	4	1	3	3	3	4	2	4	4	6	4	1	50101.25	44045.418	40639.168	36230.188	47457.668	47646.695	47615.83	37897.348	46825.88	43810.336	32219.166	42793.797	68600.03	47524.08	49045.71	38701.715	11160.93	9877.976	10903.254	12035.972	11242.154	10604.808	10672.174	12718.13	10482.4375	10224.882	11275.731	9646.646	10798.534	10807.336	10579.864	10714.566	
sp|P53723|YN8B_YEAST	P53723	YN8B_YEAST	YNR021W	404	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	UPF0674 endoplasmic reticulum membrane protein YNR021W	0.9959	0.9988	2	5	5	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	6139.594	6046.9736	6544.336	7028.401	5609.086	6544.0615	7729.871	6296.784	4637.9043	3590.8552	3668.1753	4048.8608	4914.8223	0.0	3669.47	3897.6343	6139.594	6046.9736	6544.336	7028.401	5609.086	6544.0615	7729.871	6296.784	4637.9043	3590.8552	3668.1753	4048.8608	4914.8223	0.0	3669.47	3897.6343	
sp|P53731|ARPC2_YEAST	P53731	ARPC2_YEAST	ARC35	342	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Actin-related protein 2/3 complex subunit 2	1.0	0.999	3	7	7	7	1	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	10143.332	15013.452	12551.881	12596.016	17437.102	17386.064	12382.304	6479.5635	3727.706	7166.0767	5200.2	6625.798	0.0	3536.3728	2592.5232	2510.3079	5028.899	7602.1567	6383.0723	6600.8384	7437.0903	7288.635	6768.561	6573.005	4067.174	3868.5972	4243.337	3516.1343	0.0	3858.417	2828.6145	2738.912	
sp|P53803|RPAB4_HUMAN	P53803	RPAB4_HUMAN	POLR2K	58	Homo sapiens	1:Experimental evidence at protein level	DNA-directed RNA polymerases I, II, and III subunit RPABC4	0.9315	0.9989	1	19	19	19	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	0.0	12600.863	13287.358	14049.805	13089.1	14756.986	14581.791	19325.53	13346.918	17169.182	13583.873	12993.712	14924.452	15259.105	14863.897	13432.748	0.0	12600.863	13287.358	14049.805	13089.1	14756.986	14581.791	19325.53	13346.918	17169.182	13583.873	12993.712	14924.452	15259.105	14863.897	13432.748	
sp|P53834|HCH1_YEAST	P53834	HCH1_YEAST	HCH1	153	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Hsp90 co-chaperone HCH1	1.0	0.999	4	24	24	24	2	3	3	3	2	3	3	2	0	1	0	0	1	0	1	0	2	3	3	3	2	3	3	2	0	1	0	0	1	0	1	0	2	3	3	3	2	3	3	2	0	1	0	0	1	0	1	0	32449.688	31833.668	28339.324	23445.328	29897.795	32625.055	31432.773	24448.236	17455.385	14181.266	20166.646	19641.203	20095.445	19495.71	19257.367	17610.445	14474.906	14083.984	12241.097	12518.347	13313.8125	14437.607	13770.218	13082.044	9095.883	7596.0815	8703.521	8449.082	8542.911	8494.119	8292.596	7754.726	
