Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_100pg_S1-A3_1_12089.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_100pg_S1-B3_1_12090.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_100pg_S1-C3_1_12091.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_100pg_S1-D3_1_12092.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_100pg_S1-E3_1_12093.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_100pg_S1-F3_1_12094.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_100pg_S1-G3_1_12095.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleA_RAWdata\DIA_SampleA_100pg_S1-H3_1_12096.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_100pg_S1-A7_1_12097.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_100pg_S1-B7_1_12098.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_100pg_S1-C7_1_12099.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_100pg_S1-D7_1_12100.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_100pg_S1-E7_1_12101.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_100pg_S1-F7_1_12102.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_100pg_S1-G7_1_12103.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\1_HYE_DIA_sampleB_RAWdata\DIA_SampleB_100pg_S1-H7_1_12104.d
P38910	CH10_YEAST	HSP10	10 kDa heat shock protein, mitochondrial	3	3	8082.08	6942.96	6557.01	6906.99	7218.43	8045.26	8028.32	7695.45	3375.53	3605.8	4042.19	3666.55	4064.53	4074.43	3973.06	3259.92
P38911	FKBP3_YEAST	FPR3	Peptidyl-prolyl cis-trans isomerase	4	3	2284.35	1084.12	1783.49	1703.2	1921.78	2086.17	1711.54	1297.89	1222.07	1205.58	1058.53	919.323			1005.4	1084.61
P38912	IF1A_YEAST	TIF11	Eukaryotic translation initiation factor 1A	2	2	1624.9	1473.01	1845.36	1547.56	1410.6	1382.39	411.042	1617.93	619.843	737.926	501.784	705.342	888.534	1148.36	899.755	690.718
P38919	IF4A3_HUMAN	EIF4A3	Eukaryotic initiation factor 4A-III	6	5	3026.08	2823.28	2950.52	2761.23	3071.96	2505.63	2516.12	2245.79	2400.03	3018.7	3421.97	2906	2784.93	2923.65	2775.8	3005
P38934	BFR1_YEAST	BFR1	Nuclear segregation protein BFR1	9	9	4847.23	4232.71	4511.19	4555.88	4920.53	4856.33	4688.02	5123.81	2187.95	2488.47	2019.87	2125.3	1925.85	2498.42	2804.15	2504.31
P38968	SEC31_YEAST	SEC31	Protein transport protein SEC31	1	1	2088.03	2150.33	2152.1	1852.98	2468.01	1081.47	2322.69	1300.93	883.067	449.217		944.322			1207.73	
P38972	PUR4_YEAST	ADE6	Phosphoribosylformylglycinamidine synthase	10	10	3129.83	3907.13	4072.34	3882.47	3358.74	4038.47	4534.05	4100.31	1670.07	1741.42	1960.88	2053.2	2284.68	1827.28	2444.06	1576.29
P38986	ASPG1_YEAST	ASP1	L-asparaginase 1	1	1			882.349	817.448	1394.51	883.181					760.444					
P39004	HXT7_YEAST	HXT7	High-affinity hexose transporter HXT7	4	1	5425.83	4925.36	3828.99	4439.46	4828	3383.84	4105.04	5113.44	3449.23	4012.12	3609.41	3338.31	2791.37	3052.68	2065.88	1790.31
P39015	STM1_YEAST	STM1	Suppressor protein STM1	3	3	11534.8	13612.9	11226.4	11161	14612.8	12300.8	14448.5	13019.2	4892.82	5230.4	4070.29	4196.48	5218.49	4776.49	6641.08	5213.27
P39019	RS19_HUMAN	RPS19	Small ribosomal subunit protein eS19	13	13	27166.2	27944.6	25466.6	28484.9	28848.4	26958.3	26686.1	28567.2	28822.7	27966.1	29482.2	30760.3	30315.5	29620.7	29133.5	29359.8
P39023	RL3_HUMAN	RPL3	Large ribosomal subunit protein uL3	13	12	13322	14718.2	14506.5	13983.6	14686.5	13055.7	13345.4	14658.6	15353.8	14787.9	14449.4	15952.2	15219.7	15924.3	15768.8	15637.1
P39099	DEGQ_ECOLI	degQ	Periplasmic pH-dependent serine endoprotease DegQ	5	5						541.79			1587.65	986.54	957.63	1251.59	1430.21	1547.23	1835.27	1332.99
P39111	VATF_YEAST	VMA7	V-type proton ATPase subunit F	1	1	2040.1	1526.18	2098.08	1876.09	2874.09	1390.13	2023.08	2446.99		837.025	1110.81	950.985	1038.18		1236.81	949.738
P39173	YEAD_ECOLI	yeaD	Putative glucose-6-phosphate 1-epimerase	5	5	2423.05	2134.54	1503.26	1682.7	2614.47	2566.04	2429.1	2329.46	4557.54	4496.63	4194.67	4732.86	4746.28	5134.28	5563.54	4498.2
P39177	USPG_ECOLI	uspG	Universal stress protein UP12	3	3	1028.06	1831.57	1169.39	924.268	1161.06	1082.06	1548.92	1165.07	4108.82	3216.04	4391.22	4077.02	4443.89	4460.33	4262.86	3606.38
P39187	YTFJ_ECOLI	ytfJ	Uncharacterized protein YtfJ	1	1									952.778	846.612	1255.99	1430.29	1013.98	734.471	664.845	862.736
P39325	YTFQ_ECOLI	ytfQ	Galactofuranose-binding protein YtfQ	10	10	3720.02	3850.59	5057.39	3876.45	4277.39	4584.09	4171.59	4608.12	16159.3	13756.5	14931.6	14724.7	15607.4	14491.7	14390.7	13858.8
P39517	DHH1_YEAST	DHH1	ATP-dependent RNA helicase DHH1	2	2	1457.8	1119.49	626.357	628.624	1044.71	1107.27	889.336	1033.94	366.62			626.376	475.852	392.319	317.553	438.276
P39656	OST48_HUMAN	DDOST	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	1	1	996.829	1360.68		654.338					806.849	602.186	706.082		713.805	619.247	1050.37	824.309
P39676	FHP_YEAST	YHB1	Flavohemoprotein	2	2	3406.51	1531.56	3088.52	3016.3	3176.37	2283.12	1818.49	2512.51	1213.15	1004.31	1154.63	1002.01	1536.15	1031.06	1678.26	1563.7
P39683	NPT1_YEAST	NPT1	Nicotinate phosphoribosyltransferase	4	4	2121.53	1524.86	1966.79	2205.84	1625.89	1791.32	1621.43	1811.15	926.306	1164.2				1260.69		1158.34
P39687	AN32A_HUMAN	ANP32A	Acidic leucine-rich nuclear phosphoprotein 32 family member A	5	2	21985.4	19375.5	19489.7	16995	18081.9	20025	20292	19213.3	21759.2	20126.8	20624	21134.1	20081.3	23498.3	21155.7	22204.9
P39704;Q12450	ERP2_YEAST;ERP4_YEAST	ERP2;ERP4	Protein ERP2	1	0					5010.56		3183.35					1810.3				
P39726	GCSH_YEAST	GCV3	Glycine cleavage system H protein, mitochondrial	1	1	3192.48	2897.51	2984.68	2974.82	2446.26	3127.51	1703.27	3557.07		1366.98	1443.97		811.581	1388.8	860.587	1037.16
P39730	IF2P_YEAST	FUN12	Eukaryotic translation initiation factor 5B	3	3	1719.6	1904.84	1842.44	2016.38	1836.73	2261.47	1556.72	1216.45	1014.59	1097.52	1161.4	1050.16	925.62	1158.71	1062.59	1273.07
P39743	RV167_YEAST	RVS167	Reduced viability upon starvation protein 167	1	1	1235.93		1101.47	1237.2	1492.91	1482.74	1437.3	788.164	406.219	546.219	636.633	486.822	518.981	358.589		
P39748	FEN1_HUMAN	FEN1	Flap endonuclease 1	7	7	6062.15	4632.76	6147.73	4778.03	6046.04	6128.34	5259.8	5557.31	5690.4	5504.51	6194.99	5279.65	5079.43	4623.6	5007.96	5714.67
P39831	YDFG_ECOLI	ydfG	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	4	4	919.728	1377.49	997.663		1318.54	1102.32	1155.79	1101.72	3394.61	3827.58	3732.37	3695.58	3761.99	3887.71	3146.28	3756.16
P39926	SSO2_YEAST	SSO2	Protein SSO2	2	1	1101.7	1579.26		1358.84	1493.94	1815.8	1549.41								943.085	
P39929	SNF7_YEAST	SNF7	Vacuolar-sorting protein SNF7	1	1		796.13		437.756			1166.85						523.988		728.333	
P39938;P39939	RS26A_YEAST;RS26B_YEAST	RPS26A;RPS26B	Small ribosomal subunit protein eS26A	1	0	6975.11	5089.26	5358.17	6953.98	7574.95	7323.06	6643.31	6644.42	3126.82	3194.09	3715.71	2701.29	1724.39	2898.46	2259.99	1553.15
P39954	SAHH_YEAST	SAH1	Adenosylhomocysteinase	13	13	9630.67	8289.57	10017.2	9031.13	9628.37	9967.03	9666.15	10356	5321.1	5262.54	5128.45	5919.69	5554.5	5579.85	5616.42	5346.44
P39968	VAC8_YEAST	VAC8	Vacuolar protein 8	3	3	1007.1	1081.02	1228.44		928.602	1229.5	1216.66	943.721		675.38	662.752	836.602		802.924	752.529	858.268
P39976	DLD3_YEAST	DLD3	D-2-hydroxyglutarate--pyruvate transhydrogenase DLD3	4	4	1338.73	2115.6	2073.96	1923.54	2323.54	2161.47	1719.92	2114.7	1511.89	1070.96	1126.78	1171.84	1167.23	1159.37	866.592	1721.23
P39986	SPF1_YEAST	SPF1	Endoplasmic reticulum transmembrane helix translocase	2	2	870.84	1077.81	602.512		1083.21		794.344	778.699	531.492				675.598			
P39987	HSP7E_YEAST	ECM10	Heat shock protein SSC3, mitochondrial	1	1			14819.2			17066.9	17191	15198.2	8135.14	7429.59						
P39990	SNU13_YEAST	SNU13	13 kDa ribonucleoprotein-associated protein	2	2	1808.85	1392.36	430.886	1606.95	1597.23	928.737	1131.64	838.635				230.992	543.47		627.334	
P40017	YAT2_YEAST	YAT2	Carnitine O-acetyltransferase YAT2	1	1	1370.94		1296.48				4560.49						1099.36			
P40024	ARB1_YEAST	ARB1	ABC transporter ATP-binding protein ARB1	6	6	2110.51	1663.97	1879.57	1476.59	1699.06	1759.35	1985.06	2237.3	1167.71	991.914		1220.53	1388.29	1452.71	1299.6	1024.66
P40037	HMF1_YEAST	HMF1	Protein HMF1	2	2	5381.47	5115.15	5602.18	4991.39	5073.82	3483.05	5790.14	4817.22	2044.72	2919.44	2065.11	2373.23	3157.61	2906.78	2696.64	2522.85
P40040	THO1_YEAST	THO1	Protein THO1	1	1	1506.74		1412.68	757.061	1315.89		673.154							628.073		
P40043	RGI1_YEAST	RGI1	Respiratory growth induced protein 1	1	1	1396.97	1117.84	1977.62	1983.61	1302.4	1599.81	2142.14	1994.29	781.738	584.369	826.25		753.106	609.396	1055.15	905.711
P40069	IMB4_YEAST	KAP123	Importin subunit beta-4	7	7	1940.97	1459.85	1618.24	1475.43	1703.17	1509.79	1465.63	1355.83	1013.28	827.306	909.769	973.158	736.122	916.982	828.784	766.393
P40075	SCS2_YEAST	SCS2	Vesicle-associated membrane protein-associated protein SCS2	4	4	4038.92	4801.7	3673.59	3997.16	4669.88	3586.25	3934.24	4173.84	2223.84	2212.51	2376.16	2408.91	2326.75	2344.66	2203.86	2536.49
P40106	GPP2_YEAST	GPP2	Glycerol-1-phosphate phosphohydrolase 2	4	4	4896.77	4554.47	4656.39	4425.24	4346.75	4451.29	4083.76	3429.61	1788.04		2298.97	1875.17	2034.4		2704.41	2050.6
P40121	CAPG_HUMAN	CAPG	Macrophage-capping protein	2	2	1312.91	825.632	810.944		861.07		1414.49	1264.55	1366.32		1070.06		1249.28	1422.65	1554.79	1107.56
P40159	YNU8_YEAST	YNL208W	Uncharacterized protein YNL208W	2	2	9796.01	8386.75	10401.8	8794.27	9780.22	10169.5	9493.59	8732.8	4346.26	4433.9	4238.94	5278.73	5110.62	4318.69	4295.01	4412.29
P40185	MMF1_YEAST	MMF1	Protein MMF1, mitochondrial	5	5	19550.4	20282.3	19544.4	19073	20368.5	19055.1	18679	19432.9	9348.89	10258.2	9843	9489	9282.08	9812.62	10496.9	9802.69
P40202	CCS1_YEAST	CCS1	Superoxide dismutase 1 copper chaperone	1	1					2287.58		1708.26									
P40212;Q12690	RL13A_YEAST;RL13B_YEAST	RPL13A;RPL13B	Large ribosomal subunit protein eL13B	6	0	24104.8	21584.9	23448.2	22122	23998	21786.2	19836.9	22666.8	10837	10342.7	10522.4	8842.84	12164.3	10058.8	10225	11307.3
P40217	EIF3I_YEAST	TIF34	Eukaryotic translation initiation factor 3 subunit I	2	2	1001.31	1174.89	1004.28	807.549	1143.73	1282.56	205.269	997.131	413.954	515.853	215.549	443.872	481.282			485.385
P40222	TXLNA_HUMAN	TXLNA	Alpha-taxilin	5	5	1830.79	1776.14	1542.57	1869.89	1933.59	2032.13	1620.72	1912.91	1966.3	2007.69	1926.48	1610.5	1871.5	1870.85	1847.01	2106.94
P40227	TCPZ_HUMAN	CCT6A	T-complex protein 1 subunit zeta	24	18	22590.2	23120.4	21484	20771.5	22467.1	20874.4	22538.9	22928.7	20771.7	20259.1	21661.9	21048.5	21428	21810.1	20370.8	20929.6
P40302	PSA6_YEAST	PRE5	Proteasome subunit alpha type-6	3	3	8963.83	10077.9	10841	9626.69	10895.1	9943.06		10958.7	8011.97			9076.09		7612.08		5608.25
P40303	PSA4_YEAST	PRE6	Proteasome subunit alpha type-4	1	1	1112.49	1117.86	979.697	1269.6	1183.96	1820.32	1817.97	1804.78	730.916	634.281		756.812		1143.09	707.671	
P40319	ELO3_YEAST	ELO3	Fatty acid elongase 3	1	1	1038.93	980.565	623.131	1022.8	728.412	897.034	1026.14			521.939	515.007		352.518		426.429	381.219
P40327	PRS4_YEAST	RPT2	26S proteasome regulatory subunit 4 homolog	2	2	984.763	979.471	1143.11	1700.1	1133.15	921.626	1599.21	1045.14			683.194	639.837		657.15	905.028	866.951
P40413	TCPE_YEAST	CCT5	T-complex protein 1 subunit epsilon	3	3	3021.32	1992.32	2416.76	3861.64	4317.59	3382.23	4684.04	3084.46	3107.64	3108.1	2797.55	2258.53	2525.54	4386.72	2153.46	3063.48
P40414	TPM2_YEAST	TPM2	Tropomyosin-2	1	1		2028.26	2241.84	2040.32	2328.46	2605.65		1721.83			831.808	931.849		902.301		1297.48
P40429	RL13A_HUMAN	RPL13A	Large ribosomal subunit protein uL13	5	2	11991.1	11108	11909.4	12656.9	11491.5	14381.8	12633	13763.1	12941.7	14187.1	13477.9	12715.4	14182	15183.5	13349.1	14482.9
P40495	LYS12_YEAST	LYS12	Homoisocitrate dehydrogenase, mitochondrial	3	3	1648.76	1448.69	1853.29	1434.23	1581.75	2266.15	1806.72	2055.32	935.223	1123.81		991.528	1220.38	1157.56	769.168	
P40509	COPE_YEAST	SEC28	Coatomer subunit epsilon	1	1		684.185	724.959		614.136	1177.44	908.999	647.993			388.446					
P40525;P87262	RL34A_YEAST;RL34B_YEAST	RPL34A;RPL34B	Large ribosomal subunit protein eL34B	1	0	4013.64	6288.04	6064.87	3360.84	4161.85	5459.12	5921.46	5741.7		1176	2509.47		1525.47	1727.16	2588.51	2455.77
P40531	GVP36_YEAST	GVP36	Protein GVP36	7	7	3322.75	2640.47	2465.88	2444.35	2705.63	2216.87	1803.2	1932.61	1276.6	1132.11	1149.22	1122.9	1347.48	1634.86	1099.67	1411.74
P40554	URM1_YEAST	URM1	Ubiquitin-related modifier 1	1	1	1299.68	684.131	919.125	655.419	1664.6	1989.47	1021.36	1294.47	714.137				451.71		943.212	555.066
P40581	GPX3_YEAST	HYR1	Glutathione peroxidase-like peroxiredoxin HYR1	3	2	3068.95	3264.87	3161.17	3690.39	2850.03	3520.5	3687.86	2519.26	1372.41	1783.55		1299.26	2033.17	1724.41	1277.34	1864.62
P40582	GST1_YEAST	GTT1	Glutathione S-transferase 1	1	1	1032.87	1024.64	656.008	714.79	759.002		988.593	1230.15				686.527				392.874
P40825	SYA_YEAST	ALA1	Alanine--tRNA ligase, mitochondrial	9	9	2416.65	2924.86	2490.19	3033.6	2865.79	2831.26	2665.64	2867.59	1603.63	1584.25	1628.36	1806.09	1619.78	1583.4	1869.57	1619.64
P40855	PEX19_HUMAN	PEX19	Peroxisomal biogenesis factor 19	2	2	952.049	779.085	826.965	997.396	967.11	1123.1	1255.2	1082.91	1173.34	1348.33	1090.96	1205.63		1278.43	1000.21	1194.27
P40925	MDHC_HUMAN	MDH1	Malate dehydrogenase, cytoplasmic	8	8	15199.8	15223.6	15560.2	15329.4	15073.6	16557.5	15265.6	14846	16359.5	16230.5	18077.1	16578.3	15965.7	16142.1	14661	14644.2
P40926	MDHM_HUMAN	MDH2	Malate dehydrogenase, mitochondrial	20	20	40203.1	40404.7	40060.1	39215.7	41336	39069.7	38444.9	40774.8	41087.8	41166.9	42463.8	39078.5	41164	41556.5	39561.3	40359.3
P40937	RFC5_HUMAN	RFC5	Replication factor C subunit 5	1	1				1016.18					790.057		713.778					763.271
P40939	ECHA_HUMAN	HADHA	Trifunctional enzyme subunit alpha, mitochondrial	18	18	3788.25	4594.96	3327.54	3707.54	3407.33	3763.31	3762.47	4126.62	4138.58	3535.13	4156.75	4051.71	3919.95	3846.42	4149.8	3809.39
P41056	RL33B_YEAST	RPL33B	Large ribosomal subunit protein eL33B	1	1		3983.54	1119.81	2589.14	3540.03			3421.43			1458.63				1221.08	563.512
P41057	RS29A_YEAST	RPS29A	Small ribosomal subunit protein uS14A	3	2	6068.8	6355.92	5284.4	8093.13	6405.03	5520.72	6206.95	4833.22	3195.65	2913.67	3157.26	2952.26	3201.55	3411.24	3288.89	2768.8
P41058	RS29B_YEAST	RPS29B	Small ribosomal subunit protein uS14B	1	1	2126.19	1531.99	1813.11	1030.17	1615.76	2432.43	1457.77	2110.74		1043.77				1075.15		1367.39
P41091	IF2G_HUMAN	EIF2S3	Eukaryotic translation initiation factor 2 subunit 3	11	2	4950.73	4354.44	3943.78	4368.06	4683.88	4183.27	4465.7	4627.59	4627.32	4418.83	3842.01	4106.83	4141.41	4888.8	4690.21	4171.13
P41227	NAA10_HUMAN	NAA10	N-alpha-acetyltransferase 10	5	1	3791.45	4132.05	3435.18	4532.59	3094.32	3467.94	2993.63	3693.05	2526.13	4437.82	3339.56	3436.31	3791.76	4069.64	3584.83	3348.32
P41236;Q6NXS1	IPP2B_HUMAN;IPP2_HUMAN	PPP1R2;PPP1R2B	Protein phosphatase inhibitor 2	1	0		1013.13	902.696	1257.88			1108.63		829.013	752.127		1002.85		701.512		1379.49
P41240	CSK_HUMAN	CSK	Tyrosine-protein kinase CSK	3	3	1811.72	1284.34	1705.21	1375.51	1413.06	1561.18	1207.76	1168.42	1141.57	1731.95	1388.49	1300.46	1467.59	1450.89	1502.75	2042.25
P41250	GARS_HUMAN	GARS1	Glycine--tRNA ligase	17	17	5432.91	4587.07	4689.21	5304.37	5343.64	4628.44	5222.93	5483.02	5293.28	5742.23	5137.32	5317.16	4487.79	5246.58	5119.73	5094.44
P41252	SYIC_HUMAN	IARS1	Isoleucine--tRNA ligase, cytoplasmic	18	17	3016.89	3548.26	3576.86	3130.99	3865.68	3382.33	3140.22	3325.74	3579.4	3032.93	3304.34	3476.62	3500.9	3431.11	3158.31	3569.93
P41277	GPP1_YEAST	GPP1	Glycerol-1-phosphate phosphohydrolase 1	12	7	18834.6	17870.3	19144.8	18611.8	19715.9	18099.4	18104	19037.9	8574.03	9609.31	9195.04	8421.64	8728.95	8909.46	8945.64	8133.06
P41338	ERG10_YEAST	ERG10	Acetyl-CoA acetyltransferase	6	6	2290.42	2148.21	2420.62	2522.07	2245.6	2047.13	2556.96	2469.36	1031.89	898.801	1086.69	1004.45	1021.29	959.428	1029.16	1199.53
P41567	EIF1_HUMAN	EIF1	Eukaryotic translation initiation factor 1	1	1	4396.66	4018.86		4712	4709.16	4128.29	4635.69	4144.13	3447.24	3194.57	4140.79	4454.98	4285.67	3456.39	4122.66	4131.35
P41805	RL10_YEAST	RPL10	Large ribosomal subunit protein uL16	7	6	16234.5	16185.9	16004.9	17098.7	15044.9	18484.1	16715.6	17437.7	7299.42	8413.13	8746.1	8858.79	9466.81	9931	8522.37	9991.88
P41807	VATH_YEAST	VMA13	V-type proton ATPase subunit H	4	4	2897.73	3149	2554.39	2704.67	2718.15	3902.25	2334.43	1962.58	1218.71	1639.19	1727.64	1417.19	1289.78	1794.46	1383.38	1333.33
P41920	YRB1_YEAST	YRB1	Ran-specific GTPase-activating protein 1	3	3	3665.26	4095.68	3686.85	3435.61	3991.7	3562.41	3246.47	3282.57	1479.83	1666.83	1757.25	1666.66	2257.75	2014.24	1472.98	2081.51
P41921	GSHR_YEAST	GLR1	Glutathione reductase	3	3	1361.14	1797.4	1763.1	1342.23	1551.19	1541.77	2185.08	2283.2		1266.19			891.525	1008		858.699
P41940	MPG1_YEAST	PSA1	Mannose-1-phosphate guanyltransferase	12	12	12485.3	11290.1	12096.2	11308.5	12259.9	12335.5	11789.9	12454.1	6056.48	5867.51	5624.23	5614.89	5532.15	6324.98	5860.77	5773.57
P42126	ECI1_HUMAN	ECI1	Enoyl-CoA delta isomerase 1, mitochondrial	5	5	3022.58	3211.37	2854.49	3542.07	2900.83	2887.41	2157.89	2929.71	3336.16	2547.49	3214.87	3176.7	3197.86	3503.45	3133.28	3621.66
P42166	LAP2A_HUMAN	TMPO	Lamina-associated polypeptide 2, isoform alpha	10	10	3249.37	2820.23	2779.83	3261.2	3589.44	3093.16	3115.05	3521.34	2946.07	3509.42	3028.77	2699.04	2699.92	3176.13	2709.66	2874.06
P42224	STAT1_HUMAN	STAT1	Signal transducer and activator of transcription 1-alpha/beta	3	3	1247.31	1099.46	1174.6	1215.38	749.132	968.03	1157.45	992.819	1194.36	1371.15	998.515	1253.52	950.082	1090.32	880.704	1103.27
P42229	STA5A_HUMAN	STAT5A	Signal transducer and activator of transcription 5A	10	4	4104.61	3883.71	4084.33	3881.28	4268.95	3464.24	3773.86	3800.26	3708.98	3601.54	4130.19	4691.76	3889.72	4083	4405.51	3816.54
P42285	MTREX_HUMAN	MTREX	Exosome RNA helicase MTR4	6	6	1418.07	1533.22	1782.54	1831.93	1593.77	1341.82	1828.37	1325.46	1605.68	1339.69	1644.39	1686.2	1415.06	1517.38	1583.53	1690.89
P42566	EPS15_HUMAN	EPS15	Epidermal growth factor receptor substrate 15	1	1		899.877		984.873		1069.8		1173.57							1251.12	
P42574	CASP3_HUMAN	CASP3	Caspase-3	2	2	2006.38	1867.73	1705.98	1898	1855.55	1623.85	1486.26	1767.92	1912.98	1782.26	2217.63		2297.93	1922.63	2174.01	2080.54
P42677	RS27_HUMAN	RPS27	Small ribosomal subunit protein eS27	3	1	13612.8	11716.7	11474	11020.4	9958.53	12675.3	12521.3	12745.5	11791.9	10179.2	10611.2	12121.7	8319.51	12080.9	10605.2	10652.7
P42704	LPPRC_HUMAN	LRPPRC	Leucine-rich PPR motif-containing protein, mitochondrial	45	44	5233.41	5204.51	4940.63	5171.58	5505.91	5275.02	5422.15	5403.88	5453.84	5582.47	5379.88	5575.07	5315.75	5787.66	5612.88	5251.32
P42766	RL35_HUMAN	RPL35	Large ribosomal subunit protein uL29	2	2	10059.9	7905.36	8867.62	8848.14	8174.31	8497.15	7717.72	8151.1	7351.61	8718	7932.54	8318.05	8896.59	11679.5	8995.32	8716.43
P42943	TCPH_YEAST	CCT7	T-complex protein 1 subunit eta	2	2		1322.81	939.505	1247.37	2263.44	1057.34	1873.78	1978.32					844.913		877.7	
P43034	LIS1_HUMAN	PAFAH1B1	Platelet-activating factor acetylhydrolase IB subunit beta	6	6	1882.18	1798.86	1146.7	1909.22	1742.15	1560.63	1560.36	1434.8	1670.06	1908.13	1652.39	1702.85	1955.71	1622.07	1692.87	1815.76
P43243	MATR3_HUMAN	MATR3	Matrin-3	19	19	13890.9	14543.3	14068.4	14658.3	14875.7	13755.1	14623.2	13093.7	13528.7	13672.4	14364.3	13770.8	15291.3	13670.8	15038.3	15402.7
P43246	MSH2_HUMAN	MSH2	DNA mismatch repair protein Msh2	12	12	2605.32	2573.97	2383.19	2220.89	2325.93	2757.91	2327.66	2532.67	2438.61	2188.96	2221.06	2191.03	2178.75	2465.62	2442.71	2196.97
P43366	MAGB1_HUMAN	MAGEB1	Melanoma-associated antigen B1	1	1	1693.29	1580.97			1288.93	2043.15		1894.46	1061.34	1016.99	1754.34	856.501	1584.94	1336.39	1166.42	1674.74
P43487	RANG_HUMAN	RANBP1	Ran-specific GTPase-activating protein	6	6	46703.1	49055.2	43778.3	46531.5	49628.5	45114.2	47675.2	51370.3	45374.3	46299.7	47063.6	47673.2	48104.9	48034.3	45254.4	51612.2
P43490	NAMPT_HUMAN	NAMPT	Nicotinamide phosphoribosyltransferase	11	11	3046.08	3458.73	3520.61	3515.99	2708.16	3036.9	3038.11	2857.47	3074.72	2720.09	3027.43	2754.46	3069.46	3188	3006.44	2945.42
P43582	WWM1_YEAST	WWM1	WW domain-containing protein WWM1	1	1	1686.79	1517.02	1515.69			1312.03	1503.71	1330.99	947.527					693.077	841.782	
P43603	LSB3_YEAST	LSB3	LAS seventeen-binding protein 3	1	0			1312.44	973.305	711.328		1108.02						755.847	896.799		472.417
P43616	DUG1_YEAST	DUG1	Cys-Gly metallodipeptidase DUG1	7	7	3180.83	3511.73	3980.42	3082.25	3504.03	2891.78	2494.96	3083.65	1987.23	1868.47	2265.49	1725.64	1728.42	2051.32	2715.12	2542.43
P43686	PRS6B_HUMAN	PSMC4	26S proteasome regulatory subunit 6B	9	9	5521.78	6193.79	6259.88	6017.45	7076.3	6399.33	6274.64	6986.48	5563.96	6344.75	6298.3	6233.22	5357.68	5672.6	5625.87	5613.48
P43897	EFTS_HUMAN	TSFM	Elongation factor Ts, mitochondrial	1	1	614.047	729.074		642.425	513.076				861.519		1050.52	981.987	1337.82	754.779		1045.46
P45470	YHBO_ECOLI	yhbO	Protein/nucleic acid deglycase 2	1	1										1097.64	1037.72		1371.37			
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	9	9	2834.73	2995.75	3102.05	2315.62	2464.72	2615.73	2485.29	3001.04	10162.6	8568.36	9292.73	7592.71	8674.92	8956.99	9817.59	8847.25
P45565	AIS_ECOLI	ais	Lipopolysaccharide core heptose(II)-phosphate phosphatase	3	3				2822.09	2555.71	2479.02			5423.35	4423.35	5763.89	5515.5	5239.67	5475.68	4738.96	5975.58
P45577	PROQ_ECOLI	proQ	RNA chaperone ProQ	4	4	1397.36	1203.23		663.033		971.455		1219.4	2875.11	2243.09	2491.55	2813.5	2491.06	2757.62	2918.26	2667.67
P45578	LUXS_ECOLI	luxS	S-ribosylhomocysteine lyase	5	5	2766.47	3102.97	2257.59	3005.4	2700.47	2436.29	2492.99	2551.99	6982.69	7875.01	8004.04	8099.5	8954.09	8356.96	7751.84	9524.18
P45799	NUDE_ECOLI	nudE	ADP compounds hydrolase NudE	1	1									1935.99					2974.89	2034.58	1670.18
